TWT,MD,Gamma,General_Discrete
2835.5,2505.6083333333336,98.88,1
2836.0,2506.0656666666664,101.11,1
2836.5,2506.5226666666667,88.69,1
2837.0,2506.98,62.44666666666666,1
2837.5,2507.4373333333333,82.06333333333333,1
2838.0,2507.8943333333336,92.97333333333334,1
2838.5,2508.3516666666665,101.25333333333333,1
2839.0,2508.8086666666663,100.52333333333333,1
2839.5,2509.266,97.73,1
2840.0,2509.7233333333334,96.66333333333334,1
2840.5,2510.1803333333332,99.37333333333333,2
2841.0,2510.6376666666665,92.61333333333334,3
2841.5,2511.0946666666664,97.78333333333335,3
2842.0,2511.552,95.71666666666665,3
2842.5,2512.0855,94.525,3
2843.0,2512.6186666666667,98.37666666666667,3
2843.5,2513.076,99.05666666666667,2
2844.0,2513.5333333333333,97.80333333333334,2
2844.5,2513.990333333333,102.60000000000001,2
2845.0,2514.447666666667,100.46333333333335,1
2845.5,2514.904666666667,99.77666666666666,1
2846.0,2515.362,98.58333333333333,1
2846.5,2515.8193333333334,97.91666666666667,1
2847.0,2516.2763333333332,96.29666666666667,1
2847.5,2516.733666666667,97.99333333333334,1
2848.0,2517.1906666666664,100.23333333333333,1
2848.5,2517.648,100.81333333333333,1
2849.0,2518.1053333333334,97.02333333333333,1
2849.5,2518.5623333333333,99.63333333333333,1
2850.0,2519.0957500000004,96.685,1
2850.5,2519.6293333333333,91.27,1
2851.0,2520.086333333333,98.18666666666667,1
2851.5,2520.5436666666665,97.83999999999999,1
2852.0,2521.000666666667,98.5,1
2852.5,2521.458,96.09333333333332,1
2853.0,2521.9153333333334,97.92333333333333,1
2853.5,2522.3723333333332,79.31333333333333,1
2854.0,2522.8296666666665,91.62,1
2854.5,2523.286666666667,93.42,1
2855.0,2523.744,88.31333333333333,3
2855.5,2524.201333333333,69.20666666666666,3
2856.0,2524.6583333333333,66.13,3
2856.5,2525.1156666666666,67.00333333333333,2
2857.0,2525.572666666667,56.04,2
2857.5,2526.10625,66.0075,2
2858.0,2526.6396666666665,61.11333333333334,1
2858.5,2527.096666666667,66.33333333333333,1
2859.0,2527.554,79.44,1
2859.5,2528.0113333333334,59.75333333333333,1
2860.0,2528.4683333333332,66.2,1
2860.5,2528.9256666666665,88.32666666666667,1
2861.0,2529.3826666666664,96.12666666666667,1
2861.5,2529.84,95.99666666666667,1
2862.0,2530.2973333333334,96.08,1
2862.5,2530.7543333333333,93.93666666666667,1
2863.0,2531.2116666666666,100.18666666666667,1
2863.5,2531.6686666666665,94.89333333333333,1
2864.0,2532.126,76.67666666666666,2
2864.5,2532.5833333333335,95.00333333333333,2
2865.0,2533.1165,94.25000000000001,2
2865.5,2533.65,93.50999999999999,1
2866.0,2534.1073333333334,100.80666666666667,1
2866.5,2534.5643333333333,101.10666666666667,1
2867.0,2535.0216666666665,97.01666666666667,1
2867.5,2535.4786666666664,96.55333333333333,1
2868.0,2535.936,101.98666666666666,1
2868.5,2536.3933333333334,106.25,1
2869.0,2536.8503333333333,103.61333333333334,1
2869.5,2537.3076666666666,111.39,1
2870.0,2537.7646666666665,110.90333333333335,1
2870.5,2538.222,106.67999999999999,1
2871.0,2538.6793333333335,108.84333333333335,1
2871.5,2539.1363333333334,106.74666666666667,1
2872.0,2539.5936666666666,109.07666666666667,1
2872.5,2540.0506666666665,106.33333333333333,1
2873.0,2540.58425,107.42750000000001,1
2873.5,2541.117666666667,103.15666666666668,1
2874.0,2541.5746666666664,109.14999999999999,1
2874.5,2542.032,107.57666666666667,1
2875.0,2542.4893333333334,100.83333333333333,1
2875.5,2542.9463333333333,103.71666666666665,1
2876.0,2543.403666666667,103.15333333333332,1
2876.5,2543.8606666666665,102.25666666666666,1
2877.0,2544.3179999999998,108.44,1
2877.5,2544.7753333333335,109.81333333333333,1
2878.0,2545.2323333333334,109.29333333333334,1
2878.5,2545.6896666666667,106.57666666666667,1
2879.0,2546.1466666666665,107.22666666666667,1
2879.5,2546.604,107.11333333333334,1
2880.0,2547.0613333333336,109.29666666666667,1
2880.5,2547.5945,109.05,1
2881.0,2548.128,110.96999999999998,3
2881.5,2548.585333333333,113.06333333333333,3
2882.0,2549.0423333333333,116.93,3
2882.5,2549.4996666666666,116.55666666666667,3
2883.0,2549.956666666667,126.55999999999999,2
2883.5,2550.414,123.21666666666665,2
2884.0,2550.871333333333,119.12,1
2884.5,2551.3283333333334,128.1933333333333,3
2885.0,2551.7095,135.265,2
2885.5,2552.319,129.23000000000002,1
2886.0,2552.7,102.38000000000001,1
2886.5,2553.157333333333,96.55666666666667,1
2887.0,2553.6143333333334,94.22333333333331,1
2887.5,2554.0716666666667,101.49666666666667,2
2888.0,2554.6050000000005,97.0525,2
2888.5,2555.1383333333333,95.33666666666666,2
2889.0,2555.5956666666666,95.82333333333332,2
2889.5,2556.0526666666665,94.86666666666667,2
2890.0,2556.51,96.03666666666668,2
2890.5,2556.9673333333335,95.48333333333335,2
2891.0,2557.4243333333334,83.71333333333332,2
2891.5,2557.8816666666667,91.15333333333332,3
2892.0,2558.3386666666665,84.75,3
2892.5,2558.796,89.02,3
2893.0,2559.2533333333336,91.67666666666668,3
2893.5,2559.710333333333,95.61000000000001,3
2894.0,2560.1676666666667,92.42333333333333,3
2894.5,2560.6246666666666,87.61,2
2895.0,2561.082,77.07666666666665,1
2895.5,2561.6155,84.8675,1
2896.0,2562.1486666666665,97.11,1
2896.5,2562.606,99.11666666666667,1
2897.0,2563.0633333333335,99.15666666666668,1
2897.5,2563.5203333333334,96.78333333333335,1
2898.0,2563.9776666666667,96.82,1
2898.5,2564.4346666666665,98.57,1
2899.0,2564.892,98.97000000000001,1
2899.5,2565.3493333333336,100.08666666666666,1
2900.0,2565.8063333333334,99.52666666666669,1
2900.5,2566.2636666666667,100.60333333333334,1
2901.0,2566.7206666666666,104.97333333333331,1
2901.5,2567.178,108.42333333333333,1
2902.0,2567.6353333333336,101.23,1
2902.5,2568.0923333333335,103.58333333333333,1
2903.0,2568.62575,99.355,1
2903.5,2569.1593333333335,98.46,1
2904.0,2569.6163333333334,80.53666666666666,2
2904.5,2570.0736666666667,76.15333333333332,2
2905.0,2570.5306666666665,76.61666666666667,2
2905.5,2570.988,77.36666666666667,2
2906.0,2571.4453333333336,60.49666666666667,1
2906.5,2571.9023333333334,58.413333333333334,1
2907.0,2572.3596666666667,65.10000000000001,1
2907.5,2572.8166666666666,66.83,1
2908.0,2573.274,63.42666666666667,1
2908.5,2573.7313333333336,68.92333333333333,1
2909.0,2574.1883333333335,58.406666666666666,1
2909.5,2574.645666666667,82.54333333333334,1
2910.0,2575.1026666666667,88.43333333333334,1
2910.5,2575.63625,87.635,1
