TWT,MD,Gamma,General_Discrete
2768.0,2428.7986666666666,98.54,1
2768.5,2429.33225,98.5625,1
2769.0,2429.8656666666666,98.06,1
2769.5,2430.322666666667,99.54,1
2770.0,2430.78,100.02999999999999,1
2770.5,2431.237333333333,99.29,1
2771.0,2431.6943333333334,99.06666666666666,1
2771.5,2432.22775,99.51249999999999,1
2772.0,2432.7613333333334,99.40666666666668,1
2772.5,2433.2183333333332,90.83999999999999,1
2773.0,2433.6756666666665,83.44666666666666,2
2773.5,2434.1326666666664,74.82333333333334,3
2774.0,2434.59,73.92333333333333,3
2774.5,2435.0473333333334,85.05333333333333,3
2775.0,2435.5805,81.385,3
2775.5,2436.114,84.23,3
2776.0,2436.5713333333333,82.2,2
2776.5,2437.0283333333336,86.86333333333333,1
2777.0,2437.4856666666665,92.23333333333333,1
2777.5,2437.9426666666664,96.00333333333333,1
2778.0,2438.4,99.65333333333332,1
2778.5,2438.9335,104.04,3
2779.0,2439.4666666666667,108.74333333333334,3
2779.5,2439.924,102.13333333333333,3
2780.0,2440.3813333333333,79.61666666666667,3
2780.5,2440.8383333333336,74.33,3
2781.0,2441.295666666667,79.72666666666667,3
2781.5,2441.8289999999997,76.16250000000001,3
2782.0,2442.362333333333,73.41000000000001,3
2782.5,2442.8196666666668,76.54666666666667,1
2783.0,2443.2766666666666,80.90333333333332,1
2783.5,2443.734,92.58333333333333,1
2784.0,2444.191333333333,87.07333333333334,1
2784.5,2444.648333333333,82.71333333333334,1
2785.0,2445.1817499999997,91.54,1
2785.5,2445.7153333333335,97.7,1
2786.0,2446.1723333333334,99.56666666666666,1
2786.5,2446.6296666666667,98.30666666666667,1
2787.0,2447.0866666666666,93.44999999999999,1
2787.5,2447.544,83.30999999999999,1
2788.0,2448.0013333333336,65.48,1
2788.5,2448.5344999999998,69.5675,2
2789.0,2449.0679999999998,68.10333333333334,3
2789.5,2449.5253333333335,66.16333333333334,3
2790.0,2449.9823333333334,84.01666666666667,3
2790.5,2450.4396666666667,75.28666666666668,3
2791.0,2450.8966666666665,85.82000000000001,3
2791.5,2451.43025,83.39500000000001,3
2792.0,2451.9636666666665,99.85666666666668,3
2792.5,2452.420666666667,103.53666666666668,2
2793.0,2452.878,103.35000000000001,1
2793.5,2453.335333333333,99.59666666666668,1
2794.0,2453.7923333333333,101.61,1
2794.5,2454.2496666666666,99.95333333333333,1
2795.0,2454.7830000000004,101.43,1
2795.5,2455.316333333333,104.34666666666668,1
2796.0,2455.7736666666665,101.44333333333333,1
2796.5,2456.230666666667,103.19,1
2797.0,2456.688,103.61,1
2797.5,2457.1453333333334,99.61666666666667,1
2798.0,2457.6023333333333,98.66333333333334,1
2798.5,2458.13575,98.935,1
2799.0,2458.6693333333333,95.96666666666665,1
2799.5,2459.1263333333336,96.86000000000001,1
2800.0,2459.5836666666664,94.52999999999999,1
2800.5,2460.0406666666668,97.01333333333332,1
2801.0,2460.498,93.76666666666665,1
2801.5,2461.0315,97.62,1
2802.0,2461.5646666666667,98.93666666666665,1
2802.5,2462.022,98.06333333333333,1
2803.0,2462.479333333333,100.16333333333334,1
2803.5,2462.9363333333336,102.01333333333332,1
2804.0,2463.393666666667,101.45333333333333,1
2804.5,2463.8506666666667,99.96,1
2805.0,2464.38425,95.70500000000001,1
2805.5,2464.9176666666667,99.17666666666668,1
2806.0,2465.3746666666666,99.35333333333334,1
2806.5,2465.832,99.66666666666667,1
2807.0,2466.2893333333336,99.07333333333334,1
2807.5,2466.746333333333,98.33,1
2808.0,2467.27975,98.2125,1
2808.5,2467.8133333333335,95.33666666666666,1
2809.0,2468.2703333333334,98.83666666666666,1
2809.5,2468.7276666666667,98.57666666666667,1
2810.0,2469.1846666666665,95.28666666666668,1
2810.5,2469.642,97.54,1
2811.0,2470.0993333333336,99.54333333333334,1
2811.5,2470.6324999999997,96.9625,1
2812.0,2471.166,96.24666666666667,1
2812.5,2471.6233333333334,97.02,1
2813.0,2472.0803333333333,95.76666666666667,1
2813.5,2472.537666666667,97.02,1
2814.0,2472.9946666666665,99.7,1
2814.5,2473.4519999999998,99.99333333333334,1
2815.0,2473.9855,99.8175,1
2815.5,2474.518666666667,98.06333333333333,1
2816.0,2474.976,95.79,1
2816.5,2475.433333333333,87.15333333333335,2
2817.0,2475.8903333333333,79.68666666666665,3
2817.5,2476.3476666666666,76.25000000000001,3
2818.0,2476.804666666667,71.63333333333334,2
2818.5,2477.33825,73.6375,1
2819.0,2477.8716666666664,57.54666666666666,1
2819.5,2478.328666666667,69.27,1
2820.0,2478.786,87.69666666666667,1
2820.5,2479.2433333333333,100.07333333333332,1
2821.0,2479.700333333333,97.55666666666667,1
2821.5,2480.23375,100.0175,1
2822.0,2480.767333333333,96.56333333333333,1
2822.5,2481.2243333333336,93.20333333333333,2
2823.0,2481.6816666666664,90.93666666666667,2
2823.5,2482.1386666666667,98.72333333333334,2
2824.0,2482.596,102.50666666666666,2
2824.5,2483.0533333333333,99.63,1
2825.0,2483.5865000000003,101.03,1
2825.5,2484.12,97.06,1
2826.0,2484.577333333333,95.50333333333333,1
2826.5,2485.0343333333335,89.45666666666666,1
2827.0,2485.491666666667,85.75,1
2827.5,2485.9486666666667,96.02333333333333,1
2828.0,2486.48225,98.3175,1
2828.5,2487.0156666666667,106.05,1
2829.0,2487.4726666666666,105.53666666666668,1
2829.5,2487.93,104.48333333333333,1
2830.0,2488.3873333333336,104.46,1
2830.5,2488.844333333333,103.50666666666666,1
2831.0,2489.3016666666667,103.07000000000001,1
2831.5,2489.835,102.3325,1
2832.0,2490.3683333333333,104.26999999999998,1
2832.5,2490.8256666666666,102.73666666666666,1
2833.0,2491.2826666666665,99.09333333333332,2
2833.5,2491.74,99.72666666666667,2
2834.0,2492.1973333333335,99.93333333333332,2
2834.5,2492.6543333333334,98.61,2
2835.0,2493.18775,98.4475,2
2835.5,2493.7213333333334,98.58666666666666,2
2836.0,2494.1783333333333,98.02666666666666,1
2836.5,2494.635666666667,99.95,1
2837.0,2495.0926666666664,99.42,1
2837.5,2495.55,98.00333333333333,1
2838.0,2496.0834999999997,97.97999999999999,1
2838.5,2496.616666666667,99.61,1
2839.0,2497.074,99.54666666666667,1
2839.5,2497.5313333333334,98.75666666666666,1
2840.0,2497.9883333333332,97.0,1
2840.5,2498.4456666666665,100.31333333333333,1
2841.0,2498.902666666667,106.19666666666667,1
2841.5,2499.4362499999997,106.3925,1
2842.0,2499.9696666666664,107.12666666666667,1
2842.5,2500.4266666666667,106.94,1
2843.0,2500.884,105.49666666666667,1
2843.5,2501.3413333333333,110.28333333333335,1
2844.0,2501.798333333333,113.65333333333332,1
2844.5,2502.2556666666665,133.35,1
2845.0,2502.7889999999998,136.695,1
2845.5,2503.3223333333335,101.98,1
2846.0,2503.779666666667,90.89666666666666,1
2846.5,2504.2366666666667,95.54666666666667,1
2847.0,2504.694,97.24666666666667,1
2847.5,2505.1513333333332,95.93333333333334,1
2848.0,2505.6845000000003,97.025,1
2848.5,2506.218,95.90666666666668,1
2849.0,2506.675333333333,93.83,1
2849.5,2507.1323333333335,94.96333333333332,1
2850.0,2507.5896666666667,98.58666666666666,1
2850.5,2508.0466666666666,99.72000000000001,1
2851.0,2508.504,97.36,2
2851.5,2509.0375,95.4675,2
2852.0,2509.5706666666665,96.57666666666667,2
2852.5,2510.0280000000002,99.83666666666666,1
2853.0,2510.4853333333335,101.01333333333334,1
2853.5,2510.942333333333,97.41000000000001,1
2854.0,2511.3996666666667,95.94333333333333,1
2854.5,2511.8566666666666,97.12,1
2855.0,2512.39025,97.1625,1
2855.5,2512.9236666666666,99.21333333333332,1
2856.0,2513.3806666666665,100.64999999999999,1
2856.5,2513.838,101.75999999999999,1
2857.0,2514.2953333333335,99.21,1
2857.5,2514.7523333333334,100.84333333333332,1
2858.0,2515.28575,98.0825,1
2858.5,2515.8193333333334,82.73333333333333,1
2859.0,2516.2763333333332,91.34333333333332,1
2859.5,2516.733666666667,96.46333333333332,1
2860.0,2517.1906666666664,98.88999999999999,3
2860.5,2517.648,98.21999999999998,3
2861.0,2518.1053333333334,102.87,3
2861.5,2518.6385,98.1575,3
2862.0,2519.172,82.89,3
2862.5,2519.6293333333333,80.29333333333334,3
2863.0,2520.086333333333,74.57000000000001,3
2863.5,2520.5436666666665,71.28,3
2864.0,2521.000666666667,66.62666666666667,1
2864.5,2521.458,62.28333333333333,1
2865.0,2521.9915,56.655,2
2865.5,2522.5246666666667,78.95,2
2866.0,2522.982,94.28333333333335,2
2866.5,2523.4393333333333,96.5,2
2867.0,2523.8963333333336,100.81666666666668,2
2867.5,2524.3536666666664,94.62,2
2868.0,2524.887,95.1375,2
2868.5,2525.4203333333335,92.88666666666667,2
2869.0,2525.8776666666668,89.14,2
2869.5,2526.3346666666666,95.85666666666667,1
2870.0,2526.792,95.47000000000001,1
2870.5,2527.249333333333,95.33333333333333,1
2871.0,2527.7063333333335,93.28666666666668,1
2871.5,2528.2397499999997,100.3275,1
2872.0,2528.773333333333,101.03666666666668,1
2872.5,2529.2303333333334,102.92666666666666,1
2873.0,2529.6876666666667,101.78333333333332,1
2873.5,2530.144666666667,98.61333333333333,1
2874.0,2530.602,103.94666666666666,1
2874.5,2531.059333333333,104.48333333333333,1
2875.0,2531.5924999999997,106.66499999999999,1
2875.5,2532.126,104.41666666666667,1
2876.0,2532.5833333333335,103.47666666666667,1
2876.5,2533.0403333333334,102.69333333333333,1
2877.0,2533.4976666666666,100.77333333333333,1
2877.5,2533.9546666666665,102.75666666666666,1
2878.0,2534.4882500000003,102.6875,1
2878.5,2535.0216666666665,103.17,1
2879.0,2535.4786666666664,103.94333333333333,1
2879.5,2535.936,107.14666666666666,1
2880.0,2536.3933333333334,105.59666666666668,1
2880.5,2536.8503333333333,104.66333333333334,1
2881.0,2537.3076666666666,107.82666666666667,3
2881.5,2537.841,109.16499999999999,3
2882.0,2538.374333333333,105.66666666666667,3
2882.5,2538.831666666667,101.93666666666667,2
2883.0,2539.288666666667,100.15666666666668,2
2883.5,2539.746,98.61,2
2884.0,2540.2033333333334,99.59333333333332,1
2884.5,2540.6603333333333,98.19666666666667,1
2885.0,2541.1937500000004,97.4125,1
2885.5,2541.7273333333333,98.67333333333335,1
2886.0,2542.184333333333,100.25,1
2886.5,2542.6416666666664,93.30333333333333,1
2887.0,2543.0986666666668,93.76333333333334,1
2887.5,2543.556,95.37666666666667,1
2888.0,2544.0895,97.6925,1
2888.5,2544.6226666666666,98.44666666666666,1
2889.0,2545.08,95.85000000000001,1
2889.5,2545.5373333333337,97.40333333333332,1
2890.0,2545.9943333333335,97.99333333333334,1
2890.5,2546.4516666666664,95.86666666666667,1
2891.0,2546.9086666666667,91.32000000000001,1
2891.5,2547.44225,95.78999999999999,3
2892.0,2547.9756666666667,96.83999999999999,3
2892.5,2548.4326666666666,92.47666666666667,3
2893.0,2548.89,94.01666666666667,3
2893.5,2549.3473333333336,75.33,3
2894.0,2549.8043333333335,68.42,3
2894.5,2550.2616666666668,66.28333333333333,3
2895.0,2550.795,76.3625,2
2895.5,2551.3283333333334,80.38333333333333,2
2896.0,2551.7856666666667,78.04666666666667,2
2896.5,2552.242666666667,94.01333333333334,2
2897.0,2552.7,89.27,2
2897.5,2553.157333333333,71.01333333333334,2
2898.0,2553.6904999999997,79.4375,2
2898.5,2554.224,87.53333333333335,1
2899.0,2554.6813333333334,81.79,1
2899.5,2555.1383333333333,93.90333333333335,1
2900.0,2555.5956666666666,104.02666666666666,1
2900.5,2556.0526666666665,103.06333333333333,1
2901.0,2556.51,99.80666666666666,1
2901.5,2557.0434999999998,98.93,1
2902.0,2557.5766666666664,97.99666666666667,1
2902.5,2558.034,98.29,1
2903.0,2558.4913333333334,97.96666666666665,1
2903.5,2558.9483333333333,97.75666666666666,1
2904.0,2559.4056666666665,97.28333333333335,1
2904.5,2559.8626666666664,97.34666666666665,1
2905.0,2560.3962500000002,86.725,2
2905.5,2560.929666666667,86.65000000000002,3
2906.0,2561.3866666666668,92.81,3
2906.5,2561.844,91.01666666666665,3
2907.0,2562.3013333333333,92.36333333333334,3
2907.5,2562.758333333333,75.48,3
2908.0,2563.2917500000003,71.97,3
2908.5,2563.825333333333,62.85333333333333,1
2909.0,2564.282333333333,55.54333333333333,1
2909.5,2564.7396666666664,56.526666666666664,1
2910.0,2565.1966666666667,59.06666666666666,1
2910.5,2565.654,73.05999999999999,1
2911.0,2566.1113333333333,82.75,1
2911.5,2566.6445,90.5475,1
2912.0,2567.178,95.17666666666666,1
2912.5,2567.6353333333336,84.05333333333333,1
2913.0,2568.0923333333335,91.84333333333332,2
2913.5,2568.549666666667,89.77333333333333,2
2914.0,2569.0066666666667,86.24000000000001,2
2914.5,2569.464,87.7,2
2915.0,2569.9975,89.19,1
2915.5,2570.5306666666665,86.89333333333333,1
2916.0,2570.988,82.78666666666666,1
2916.5,2571.4453333333336,86.57666666666667,1
2917.0,2571.9023333333334,90.12666666666667,1
2917.5,2572.3596666666667,95.20666666666666,1
2918.0,2572.893,100.2325,1
2918.5,2573.4263333333333,100.77666666666666,1
2919.0,2573.8836666666666,104.63333333333333,1
2919.5,2574.340666666667,104.11666666666667,1
2920.0,2574.798,102.64,1
2920.5,2575.255333333333,105.56,1
2921.0,2575.7123333333334,106.65666666666668,2
2921.5,2576.24575,102.455,2
2922.0,2576.7793333333334,105.19,2
2922.5,2577.2363333333333,105.74666666666667,1
2923.0,2577.6936666666666,108.76666666666667,1
2923.5,2578.1506666666664,107.04,1
2924.0,2578.608,104.77,1
2924.5,2579.0653333333335,106.08,1
2925.0,2579.5985,106.91750000000002,1
2925.5,2580.132,104.61333333333333,1
2926.0,2580.5893333333333,107.39999999999999,1
2926.5,2581.046333333333,104.56666666666666,1
2927.0,2581.5036666666665,100.55,1
2927.5,2581.9606666666664,102.90666666666668,1
2928.0,2582.49425,104.5375,1
2928.5,2583.027666666667,102.80333333333333,2
2929.0,2583.4846666666667,99.64999999999999,2
2929.5,2583.942,98.95666666666666,2
2930.0,2584.3993333333333,101.82666666666667,1
2930.5,2584.8563333333336,97.58999999999999,1
2931.0,2585.313666666667,93.03666666666668,1
2931.5,2585.8469999999998,101.7325,1
2932.0,2586.380333333333,102.37666666666667,1
2932.5,2586.837666666667,101.66333333333334,1
2933.0,2587.2946666666667,100.31666666666666,1
2933.5,2587.752,102.06,1
2934.0,2588.2093333333332,100.96333333333332,1
2934.5,2588.666333333333,100.87333333333333,1
2935.0,2589.1997499999998,97.7975,1
2935.5,2589.7333333333336,99.92,1
2936.0,2590.1903333333335,99.23,1
2936.5,2590.6476666666667,97.21,1
2937.0,2591.1046666666666,99.52666666666666,1
2937.5,2591.562,103.08333333333333,2
2938.0,2592.0955000000004,103.24249999999999,2
2938.5,2592.6286666666665,101.57,2
2939.0,2593.086,98.36333333333333,1
2939.5,2593.5433333333335,99.81333333333333,1
2940.0,2594.0003333333334,101.7,1
2940.5,2594.4576666666667,99.13333333333333,1
2941.0,2594.9146666666666,101.47333333333334,1
2941.5,2595.44825,102.455,1
2942.0,2595.9816666666666,101.17333333333333,1
2942.5,2596.438666666667,101.46666666666665,1
2943.0,2596.896,102.51333333333332,1
2943.5,2597.353333333333,100.75999999999999,1
2944.0,2597.8103333333333,98.31666666666666,1
2944.5,2598.2676666666666,97.03666666666668,1
2945.0,2598.8010000000004,101.5325,1
2945.5,2599.3343333333332,98.30333333333333,1
2946.0,2599.7916666666665,98.27999999999999,1
2946.5,2600.2486666666664,100.62333333333333,1
2947.0,2600.706,98.33999999999999,1
2947.5,2601.1633333333334,101.22666666666667,1
2948.0,2601.6965,101.7225,1
2948.5,2602.23,98.82000000000001,1
2949.0,2602.6873333333333,97.14999999999999,1
2949.5,2603.1443333333336,96.97333333333334,1
2950.0,2603.6016666666665,97.42333333333333,1
2950.5,2604.0586666666663,98.41666666666667,1
2951.0,2604.516,96.5,1
2951.5,2605.0495,96.1825,1
2952.0,2605.5826666666667,97.39666666666666,1
2952.5,2606.04,97.75,2
2953.0,2606.4973333333332,97.12333333333333,2
2953.5,2606.9543333333336,98.63333333333333,2
2954.0,2607.411666666667,95.70333333333333,2
2954.5,2607.8686666666667,95.90000000000002,2
2955.0,2608.40225,94.935,2
2955.5,2608.9356666666667,97.07,1
2956.0,2609.3926666666666,96.97666666666667,1
2956.5,2609.85,97.56666666666668,1
2957.0,2610.307333333333,98.90666666666668,1
2957.5,2610.764333333333,99.68333333333332,1
2958.0,2611.2977499999997,99.7725,1
2958.5,2611.8313333333335,101.99666666666667,1
2959.0,2612.2883333333334,99.99000000000001,1
2959.5,2612.7456666666667,97.90333333333335,1
2960.0,2613.2026666666666,99.61,1
2960.5,2613.66,100.86666666666667,1
2961.0,2614.1173333333336,98.98333333333333,1
2961.5,2614.6504999999997,99.38,1
2962.0,2615.1839999999997,101.66000000000001,1
2962.5,2615.6413333333335,102.35000000000001,1
2963.0,2616.0983333333334,106.15666666666665,1
2963.5,2616.5556666666666,106.72666666666667,1
2964.0,2617.0126666666665,104.80333333333334,1
2964.5,2617.47,103.08666666666666,1
2965.0,2618.0035,103.315,1
2965.5,2618.536666666667,103.46999999999998,1
2966.0,2618.994,100.69666666666667,1
2966.5,2619.451333333333,100.04666666666667,1
2967.0,2619.9083333333333,100.04333333333334,1
2967.5,2620.3656666666666,104.91000000000001,1
2968.0,2620.8990000000003,102.82249999999999,1
2968.5,2621.432333333333,101.57333333333334,1
2969.0,2621.8896666666665,103.18,1
2969.5,2622.346666666667,102.57000000000001,1
2970.0,2622.804,101.64666666666666,1
2970.5,2623.2613333333334,104.39666666666666,1
2971.0,2623.7183333333332,105.57666666666665,1
2971.5,2624.25175,103.6225,1
2972.0,2624.7853333333333,104.98333333333335,1
2972.5,2625.2423333333336,103.84999999999998,1
2973.0,2625.6996666666664,107.05,1
2973.5,2626.1566666666668,106.68,1
2974.0,2626.614,107.32000000000001,1
2974.5,2627.0713333333333,106.67,1
2975.0,2627.6045000000004,105.305,1
2975.5,2628.138,105.97333333333331,1
2976.0,2628.595333333333,101.17,1
2976.5,2629.0523333333335,101.71999999999998,1
2977.0,2629.509666666667,100.08,1
2977.5,2629.9666666666667,101.36333333333334,1
2978.0,2630.50025,101.00500000000001,1
2978.5,2631.0336666666667,101.50666666666666,1
2979.0,2631.4906666666666,103.50666666666666,1
2979.5,2631.948,102.58,1
2980.0,2632.4053333333336,101.25999999999999,1
2980.5,2632.862333333333,97.98666666666666,1
2981.0,2633.3196666666668,98.19,1
2981.5,2633.853,100.66,1
2982.0,2634.3863333333334,101.38,1
2982.5,2634.8436666666666,102.16333333333334,1
2983.0,2635.3006666666665,100.54333333333334,1
2983.5,2635.758,102.20333333333333,1
2984.0,2636.2153333333335,105.99000000000001,1
2984.5,2636.6723333333334,102.42333333333333,1
2985.0,2637.20575,99.24,1
2985.5,2637.7393333333334,99.66666666666667,1
