TWT,MD,Gamma,General_Discrete
2735.0,2344.0263333333332,75.97833333333334,1
2735.5,2344.4835000000003,64.82000000000001,1
2736.0,2344.9406666666664,84.40666666666667,1
2736.5,2345.3978333333334,88.03166666666668,1
2737.0,2345.8551666666667,77.73666666666666,1
2737.5,2346.3123333333333,84.01166666666667,1
2738.0,2346.7695000000003,82.57,1
2738.5,2347.2266666666665,74.42833333333333,1
2739.0,2347.683833333333,86.90833333333335,1
2739.5,2348.141166666667,95.34833333333331,2
2740.0,2348.5983333333334,79.12666666666667,3
2740.5,2349.0555,65.76333333333334,1
2741.0,2349.5126666666665,66.55166666666668,1
2741.5,2349.969833333333,59.98666666666667,1
2742.0,2350.427166666667,81.675,1
2742.5,2350.8843333333334,62.745000000000005,1
2743.0,2351.3415,58.43833333333333,1
2743.5,2351.7986666666666,86.89833333333335,2
2744.0,2352.255833333333,95.73666666666668,3
2744.5,2352.713166666667,100.13333333333333,1
2745.0,2353.1703333333335,97.255,1
2745.5,2353.6275,93.38833333333332,1
2746.0,2354.0846666666666,95.32166666666667,1
2746.5,2354.541833333333,89.145,1
2747.0,2354.999166666667,77.16,1
2747.5,2355.4563333333335,87.63666666666667,1
2748.0,2355.9135,94.355,1
2748.5,2356.4087142857143,98.63,1
2749.0,2356.9041666666667,99.75833333333333,2
2749.5,2357.3613333333333,99.42,3
2750.0,2357.8185000000003,99.58333333333333,3
2750.5,2358.275666666667,99.00666666666667,2
2751.0,2358.7328333333335,101.69666666666666,1
2751.5,2359.1901666666668,102.24833333333333,1
2752.0,2359.6473333333333,97.30333333333334,1
2752.5,2360.1045000000004,90.32833333333333,1
2753.0,2360.561666666667,82.96166666666666,1
2753.5,2361.0188333333335,76.55333333333334,1
2754.0,2361.476166666667,83.435,1
2754.5,2361.933333333333,89.63166666666666,1
2755.0,2362.3905,86.97833333333334,1
2755.5,2362.847666666667,76.635,3
2756.0,2363.3048333333336,71.17333333333333,3
2756.5,2363.762166666667,63.97833333333333,3
2757.0,2364.219333333333,62.165,1
2757.5,2364.6765,62.14166666666667,1
2758.0,2365.1336666666666,60.223333333333336,1
2758.5,2365.5908333333336,72.67,1
2759.0,2366.048166666667,83.56666666666665,1
2759.5,2366.505333333333,92.125,1
2760.0,2366.9625,97.945,1
2760.5,2367.4196666666667,97.94666666666666,1
2761.0,2367.8768333333337,88.34500000000001,3
2761.5,2368.3341666666665,87.55833333333334,3
2762.0,2368.791333333333,93.11500000000001,1
2762.5,2369.2485,90.55,1
2763.0,2369.7056666666667,92.25666666666666,1
2763.5,2370.1628333333338,90.13166666666666,1
2764.0,2370.6201666666666,89.55499999999999,1
2764.5,2371.077333333333,91.315,1
2765.0,2371.5345,92.125,1
2765.5,2371.991666666667,93.84000000000002,1
2766.0,2372.4488333333334,93.27166666666666,1
2766.5,2372.9061666666666,98.11833333333334,1
2767.0,2373.3633333333332,94.89333333333333,1
2767.5,2373.8205000000003,94.03500000000001,1
2768.0,2374.277666666667,93.29333333333334,1
2768.5,2374.7348333333334,93.96833333333332,1
2769.0,2375.1921666666667,91.73333333333333,1
2769.5,2375.6493333333333,90.91833333333334,1
